Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
ships/uss_dd_sims_2;Destroyer;Destroyer;驱逐舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_dd_sims_noguns_0;Sims noguns;Destroyer;驱逐舰;2;n;;;;;;;;;;;;;;;;;;
ships/uss_dd_sims_noguns_1;Sims NG;Destroyer;驱逐舰;-2;n;;;;;;;;;;;;;;;;;;
ships/uss_dd_sims_noguns_2;Destroyer;Destroyer;驱逐舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_ca_sanfrancisco_0;San Francisco;Heavy Cruiser;重巡洋舰;0;n;;;;;;;;;;;;;;;;;;
ships/uss_ca_sanfrancisco_1;San Francisco;Heavy Cruiser;重巡洋舰;0;n;;;;;;;;;;;;;;;;;;
ships/uss_ca_sanfrancisco_2;Heavy Cruiser;Heavy Cruiser;重巡洋舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_ca_myoko_0;Myoko;Heavy Cruiser;重巡洋舰;-8;n;;;;;;;;;;;;;;;;;;
ships/ijn_ca_myoko_1;Myoko;Heavy Cruiser;重巡洋舰;-8;n;;;;;;;;;;;;;;;;;;
ships/ijn_ca_myoko_2;Heavy Cruiser;Heavy Cruiser;重巡洋舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_story_0;Arizona;Battleship;战列舰;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_story_1;Arizona;Battleship;战列舰;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_story_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_0;Arizona;Battleship;战列舰;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_1;Arizona;Battleship;战列舰;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_bb_arizona_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_story_0;Nagato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_story_1;Nagato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_story_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_story_0;Yamato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_story_1;Yamato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_story_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_0;Nagato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_1;Nagato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_nagato_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_0;Yamato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_1;Yamato;Battleship;战列舰;-4;n;;;;;;;;;;;;;;;;;;
ships/ijn_bb_yamato_2;Battleship;Battleship;战列舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_story_0;Soryu;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_story_1;Soryu;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_story_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_story_0;Akagi;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_story_1;Akagi;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_story_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_story_0;Enterprise;Carrier;航空母舰;3;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_story_1;Enterprise;Carrier;航空母舰;3;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_story_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_story_0;Lexington;Carrier;航空母舰;2;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_story_1;Lexington;Carrier;航空母舰;2;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_story_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_0;Soryu;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_1;Soryu;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_soryu_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_0;Akagi;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_1;Akagi;Carrier;航空母舰;-2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cv_akagi_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_0;Enterprise;Carrier;航空母舰;3;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_1;Enterprise;Carrier;航空母舰;3;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_enterprise_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_0;Lexington;Carrier;航空母舰;2;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_1;Lexington;Carrier;航空母舰;2;n;;;;;;;;;;;;;;;;;;
ships/uss_cv_lexington_2;Carrier;Carrier;航空母舰;same;n;;;;;;;;;;;;;;;;;;
ships/hms_cargo_ship_0;Empire;Cargo ship;货船;-4;n;;;;;;;;;;;;;;;;;;
ships/hms_cargo_ship_1;Empire;Cargo ship;货船;-4;n;;;;;;;;;;;;;;;;;;
ships/hms_cargo_ship_2;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_0;▅Cargo ship;Cargo ship;货船;1;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_1;▅Cargo ship;Cargo ship;货船;1;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_2;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_heavy_0;▅大Cargo ship;Cargo ship;货船;2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_heavy_1;▅大Cargo ship;Cargo ship;货船;2;n;;;;;;;;;;;;;;;;;;
ships/ijn_cargo_ship_heavy_2;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/uss_cargo_ship_0;Liberty;Cargo ship;货船;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_cargo_ship_1;Liberty;Cargo ship;货船;-3;n;;;;;;;;;;;;;;;;;;
ships/uss_cargo_ship_2;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_0;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_1;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_2;Cargo ship;Cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_light_0;Light cargo ship;Light cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_light_1;Light cargo ship;Light cargo ship;货船;same;n;;;;;;;;;;;;;;;;;;
ships/cargo_ship_light_2;Light cargo ship;Light cargo ship;小型货船;same;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_0;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_1;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_airfield_0;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_airfield_1;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_airfield_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_helipad_0;2 cm FlaK 30;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_helipad_1;2 cm FlaK 30;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_helipad_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_longrange_helipad_0;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_longrange_helipad_1;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_longrange_helipad_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_light_0;2 cm GebFlaK 38;AAA;防空炮;12;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_light_1;2 cm GebFlaK 38;AAA;防空炮;12;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_light_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_0;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_1;2 cm FlaK 38;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mm_flak38_noground_2;▀2 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_0;2 cm FlaKvierling 38;AAA;防空炮;17;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_1;2 cm FlaKvierling 38;AAA;防空炮;17;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_2;FlaKvierling;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_noground_0;2 cm FlaKvierling 38;AAA;防空炮;17;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_noground_1;2 cm FlaKvierling 38;AAA;防空炮;17;n;;;;;;;;;;;;;;;;;;
air_defence/germ_20mmx4_flak38_noground_2;FlaKvierling;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_0;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_1;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_2;FlaK 43;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_airfield_0;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_airfield_1;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_airfield_2;FlaK 43;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_naval_0;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_naval_1;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_naval_2;FlaK 43;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_noground_0;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_noground_1;37 mm FlaK 43;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_37mm_flak43_noground_2;FlaK 43;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_0;88 mm FlaK 36;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_1;88 mm FlaK 36;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_2;▀88 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_noground_0;88 mm FlaK 36;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_noground_1;88 mm FlaK 36;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/germ_88mm_flak36_noground_2;▀88 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_flakpanzer38_20mm_0;2 cm Sd.Kfz.10/5;AAA;自行防空炮;13;n;;;;;;;;;;;;;;;;;;
air_defence/germ_flakpanzer38_20mm_1;2 cm Sd.Kfz.10/5;AAA;自行防空炮;13;n;;;;;;;;;;;;;;;;;;
air_defence/germ_flakpanzer38_20mm_2;▀2 cm⛟;AAA;自行防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz62_37mm_0;37 mm Sd.Kfz.6/2;AAA;自行防空炮;13;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz62_37mm_1;37 mm Sd.Kfz.6/2;AAA;自行防空炮;13;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz62_37mm_2;▀37 mm⛟;AAA;自行防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz71_20mm_0;2 cm Sd.Kfz.7/1;AAA;自行防空炮;12;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz71_20mm_1;2 cm Sd.Kfz.7/1;AAA;自行防空炮;12;n;;;;;;;;;;;;;;;;;;
air_defence/germ_sdkfz71_20mm_2;FlaKvierling⛟;AAA;自行防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_13mm_hotchkiss_0;13 mm Type 93;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_13mm_hotchkiss_1;13 mm Type 93;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_13mm_hotchkiss_2;▅13 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_40mm_airfield_0;40 mm Type 91;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_40mm_airfield_1;40 mm Type 91;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_40mm_airfield_2;▅4 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_0;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_1;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_2;▅25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_coastfort_0;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_coastfort_1;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_coastfort_2;▅25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_noground_0;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_noground_1;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_noground_2;▅25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort_0;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort_1;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort_2;▅25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort2_0;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort2_1;25 mm Type 96;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_25mm_t96_sandfort2_2;▅25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_0;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_1;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_2;▅75 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_coastfort_0;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_coastfort_1;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_coastfort_2;▅75 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_noground_0;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_noground_1;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_noground_2;▅75 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_sandfort_0;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_sandfort_1;75 mm Type 88;AAA;防空炮;10;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_75mm_t88_sandfort_2;▅75 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_80mm_t3_0;8 cm Type 3;AAA;防空炮;8;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_80mm_t3_1;8 cm Type 3;AAA;防空炮;8;n;;;;;;;;;;;;;;;;;;
air_defence/jpn_80mm_t3_2;▅8 cm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/searchLight_0;Search light;Search light;探照灯;same;n;;;;;;;;;;;;;;;;;;
air_defence/searchLight_1;Search light;Search light;探照灯;same;n;;;;;;;;;;;;;;;;;;
air_defence/searchLight_2;Search light;Search light;探照灯;same;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_1;Cal. 0.5 M2;Light AA;防空机枪;3;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_noground_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_noground_1;Cal. 0.5 M2;Light AAA;防空机枪;2;n;;;;;;;;;;;;;;;;;;
air_defence/uk_12mm_m2_noground_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_noground_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_noground_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_noground_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_airfield_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_airfield_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/uk_40mm_bofors_airfield_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/40mm_arcade_gun_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/40mm_arcade_gun_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/40mm_arcade_gun_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_1;Cal. 0.5 M2;Light AAA;防空机枪;2;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_coastfort_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_coastfort_1;Cal. 0.5 M2;Light AAA;防空机枪;2;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_coastfort_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_noground_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_noground_1;Cal. 0.5 M2;Light AAA;防空机枪;2;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_noground_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_sandfort_0;Cal. 0.5 M2;Light AA gun;防空机枪;-1;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_sandfort_1;Cal. 0.5 M2;AAA;防空机枪;8;n;;;;;;;;;;;;;;;;;;
air_defence/us_12mm_m2_sandfort_2;M2▤;AAA;防空机枪;0;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_airfield_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_airfield_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_airfield_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_noground_0;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_noground_1;40 mm Bofors;AAA;防空炮;9;n;;;;;;;;;;;;;;;;;;
air_defence/us_40mm_bofors_noground_2;Bofors;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_m1_0;90 mm M1;AAA;防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_m1_1;90 mm M1;AAA;防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_m1_2;90 mm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_versus_0;90 mm M1;AAA;防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_versus_1;90 mm M1;AAA;防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_90mm_versus_2;90 mm▤;AAA;防空炮;3;n;;;;;;;;;;;;;;;;;;
air_defence/us_m16_truck_0;M16 MGMC;AAA;自行防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_m16_truck_1;M16 MGMC;AAA;自行防空炮;5;n;;;;;;;;;;;;;;;;;;
air_defence/us_m16_truck_2;M16⛟;AAA;自行防空炮;1;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_0;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_1;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_2;☭25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_airfield_0;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_airfield_1;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_airfield_2;☭25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_noground_0;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_noground_1;25 mm 72K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_25mm_72k_noground_2;☭25 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_0;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_1;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_2;☭37 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_noground_0;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_noground_1;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_noground_2;☭37 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_airfield_0;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_airfield_1;37 mm 61K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_37mm_61k_airfield_2;☭37 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_0;85 mm 52K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_1;85 mm 52K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_2;☭85 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_noground_0;85 mm 52K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_noground_1;85 mm 52K;AAA;防空炮;6;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_85mm_52k_noground_2;☭85 mm▤;AAA;防空炮;4;n;;;;;;;;;;;;;;;;;;
air_defence/ussr_zis5_37mm_0;37 mm 61K ZiS-5;AAA;自行防空炮;12;n;;;;;;;;;;;;;;;;;;
